isbn13,isbn10,title,authors,categories,description,thumbnail,average_rating,num_pages,cleaned_description,simple_categories_binary,genre,anger,disgust,fear,joy,neutral,sadness,surprise
9780140307375,0140307370,Little Plum,Rumer Godden,Juvenile Fiction,The new girl who moves into the mansion next door is a mystery to her eight and nine-year-old neighbors who plot to become her friends when they learn she too owns a Japanese doll.,http://books.google.com/books/content?id=bCnOJnTP0Z8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,144.0,new girl move mansion next door mystery eight nineyearold neighbor plot become friend learn owns japanese doll,fiction,Childrens Books,0.03702899441123009,0.012629806064069271,0.0279539842158556,0.08159895241260529,0.6718843579292297,0.015871016308665276,0.15303286910057068
9780140309591,0140309594,Pippi Goes on Board,Astrid Lindgren;Louis S. Glanzman,Juvenile Fiction,The further adventures of Pippi and her friends Tommy and Annika.,http://books.google.com/books/content?id=CbIFAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.12,140.0,adventure pippi friend tommy annika,fiction,Childrens Books,0.005632202606648207,0.0024623519275337458,0.004644989501684904,0.6444804668426514,0.2647124230861664,0.013612857088446617,0.06445473432540894
9780140320435,0140320431,Charlie and the Great Glass Elevator,Roald Dahl,Fiction,"Mr. Willy Wonka might be a genius with chocolate, but Charlie and his family don't trust his flying skills one bit. And right now, he's at the helm of a giant glass elevator that's picking up speed and hurtling through space with Charlie and the entire Bucket family stuck inside! Roald Dahl's uproarious sequel to ""Charlie and the Chocolate Factory"" is certain to delight and entertain a new generation of readers. ""From the Hardcover edition.""",http://books.google.com/books/content?id=BmE7b_S91roC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.66,160.0,mr willy wonka might genius chocolate charlie family dont trust flying skill one bit right he helm giant glass elevator thats picking speed hurtling space charlie entire bucket family stuck inside roald dahl uproarious sequel charlie chocolate factory certain delight entertain new generation reader hardcover edition,fiction,Literature & Drama,0.03378261998295784,0.03382785990834236,0.10981038957834244,0.9589367508888245,0.8977493047714233,0.030455246567726135,0.09684968739748001
9780140322620,0140322620,Fairy Tales,Terry Jones;Michael Foreman,Fiction,"A collection of thirty original fairy tales introducing such beings as the fly-by-night, the rainbow cat, and the wonderful cake-horse.",http://books.google.com/books/content?id=KMK_QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.23,160.0,collection thirty original fairy tale introducing being flybynight rainbow cat wonderful cakehorse,fiction,Literature & Drama,0.004028266295790672,0.0019884088542312384,0.002167308237403631,0.6983824372291565,0.2109878659248352,0.004795850720256567,0.07764988392591476
9780140345827,0140345825,Strange Attractors,William Sleator,Juvenile Fiction,"Max finds himself in possession of a time travel device which is eagerly sought by two desperate men, the scientist who invented it and the scientist's alter ego from a different timeline.",http://books.google.com/books/content?id=DpgIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.71,176.0,max find possession time travel device eagerly sought two desperate men scientist invented scientist alter ego different timeline,fiction,Childrens Books,0.11216069012880325,0.01843930035829544,0.35703209042549133,0.00486443005502224,0.3864704668521881,0.07526158541440964,0.04577150195837021
9780140366600,0140366601,The Puffin Book of Nonsense Verse,Quentin Blake,Juvenile Nonfiction,"A lively, upbeat collection of nonsense verse for all the family, including Lear, Carroll, Belloc and Nash, with Quentin Blake's wonderfully loopy illustrations.",http://books.google.com/books/content?id=hMjTHea0roQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,287.0,lively upbeat collection nonsense verse family including lear carroll belloc nash quentin blake wonderfully loopy illustration,nonfiction,Childrens Books,0.0010624059941619635,0.0017245711060240865,0.00041887658881023526,0.9768227338790894,0.01455844659358263,0.0021789968013763428,0.0032339345198124647
9780140367355,0140367357,Five Children and it,Edith Nesbit,Juvenile Fiction,A series of phenomenal adventures follow when young Anthea discovers a sand-fairy who can grant wishes.,http://books.google.com/books/content?id=T5WpzcIxwTsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.88,237.0,series phenomenal adventure follow young anthea discovers sandfairy grant wish,fiction,Childrens Books,0.011365563608705997,0.007926399819552898,0.006289250683039427,0.500221848487854,0.44260188937187195,0.0027977547142654657,0.028797289356589317
9780140367430,0140367438,The Enchanted Castle,E. Nesbit,Juvenile Fiction,"E. Nesbit's classic story of how Gerald, Cathy and Jimmy find an enchanted garden and awake a princess from a hundred-year sleep, only to have her immediately made invisible by a magic ring. Her rescue is difficult, funny and sometimes frightening.",http://books.google.com/books/content?id=75V6xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.85,291.0,e nesbits classic story gerald cathy jimmy find enchanted garden awake princess hundredyear sleep immediately made invisible magic ring rescue difficult funny sometimes frightening,fiction,Childrens Books,0.09086890518665314,0.16525577008724213,0.6502611041069031,0.2086794376373291,0.5364455580711365,0.04962937906384468,0.7492719888687134
9780140383195,0140383190,Bound for Oregon,Jean Van Leeuwen,Juvenile Fiction,Bound For Oregon (PB),http://books.google.com/books/content?id=b8YxNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,176.0,bound oregon pb,fiction,Childrens Books,0.0033134701661765575,0.002513900166377425,0.0029268639627844095,0.007546113803982735,0.9183751940727234,0.022803541272878647,0.04252093657851219
9780140389661,0140389660,"That was Then, this is Now",S. E. Hinton,Juvenile Fiction,HINTON/THAT WAS THEN THIS IS NOW,http://books.google.com/books/content?id=l7XQD-EfgFMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.91,159.0,hintonthat,fiction,Childrens Books,0.01400781236588955,0.00678755110129714,0.0026059895753860474,0.0042985728941857815,0.7007881999015808,0.006652447860687971,0.2648594379425049
9780140422153,0140422153,The Complete Poems,William Blake,Literary Criticism,Contains all of Blake's poetry with full annotation and a glossary of proper names.,http://books.google.com/books/content?id=oYAsTM2q0rEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.29,1072.0,contains blake poetry full annotation glossary proper name,nonfiction,Academic & Humanities,0.004148813895881176,0.00453503243625164,0.0009321235120296478,0.005287927109748125,0.9729906916618347,0.003507350804284215,0.008598027750849724
9780140424386,0140424385,The Canterbury Tales,Geoffrey Chaucer,Poetry,"'Now as I've drunk a draught of corn-ripe ale, By God it stands to reason I can strike On some good story that you all will like' In The Canterbury Tales Chaucer created one of the great touchstones of English literature, a masterly collection of chivalric romances, moral allegories and low farce. A story-telling competition within a group of pilgrims from all walks of life is the occasion for a series of tales that range from the Knight's account of courtly love and the ebullient Wife of Bath's Arthurian legend, to the ribald anecdotes of the Miller and the Cook. Rich and diverse, The Canterbury tales offers us an unrivalled glimpse into the life and mind of medieval England. Nevill Coghill's masterly and vivid modern English verse translation is rendered with consummate skill to retain all the vigour and poetry of Chaucer's fourteenth-century Middle English.",http://books.google.com/books/content?id=Ek_-lNfzGUcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.49,504.0,ive drunk draught cornripe ale god stand reason strike good story like canterbury tale chaucer created one great touchstone english literature masterly collection chivalric romance moral allegory low farce storytelling competition within group pilgrim walk life occasion series tale range knight account courtly love ebullient wife bath arthurian legend ribald anecdote miller cook rich diverse canterbury tale offer u unrivalled glimpse life mind medieval england nevill coghills masterly vivid modern english verse translation rendered consummate skill retain vigour poetry chaucer fourteenthcentury middle english,fiction,Literature & Drama,0.025978317484259605,0.07635922729969025,0.016364971175789833,0.9087135195732117,0.6302533149719238,0.012929359450936317,0.1508203148841858
9780140430363,0140430369,Three Gothic Novels,Horace Walpole;William Beckford;Mary Shelley,Fiction,"Walpole's The Castle of Otranto, Beckford's Vathek, and Shelley's Frankenstein The Gothic novel, which flourished from about 1765 until 1825, revels in the horrible and the supernatural, in suspense and exotic settings. This volume, with its erudite introduction by Mario Praz, presents three of the most celebrated Gothic novels: The Castle of Otranto, published pseudonymously in 1765, is one of the first of the genre and the most truly Gothic of the three. Vathek (1786), an oriental tale by an eccentric millionaire, exotically combines Gothic romanticism with the vivacity of The Arabian Nights and is a narrative tour de force. The story of Frankenstein (1818) and the monster he created is as spine-chilling today as it ever was; as in all Gothic novels, horror is the keynote. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",http://books.google.com/books/content?id=ZjI_DRXFD7kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.7,505.0,walpole castle otranto beckfords vathek shelley frankenstein gothic novel flourished revel horrible supernatural suspense exotic setting volume erudite introduction mario praz present three celebrated gothic novel castle otranto published pseudonymously one first genre truly gothic three vathek oriental tale eccentric millionaire exotically combine gothic romanticism vivacity arabian night narrative tour de force story frankenstein monster created spinechilling today ever gothic novel horror keynote seventy year penguin leading publisher classic literature englishspeaking world title penguin classic represents global bookshelf best work throughout history across genre discipline reader trust series provide authoritative text enhanced introduction note distinguished scholar contemporary author well uptodate translation awardwinning translator,fiction,Literature & Drama,0.014350395649671555,0.022802729159593582,0.9834876656532288,0.6653711199760437,0.8697567582130432,0.021460039541125298,0.1632913202047348
9780140430899,014043089X,De Profundis and Other Writings,Oscar Wilde,Fiction,No Marketing Blurb,http://books.google.com/books/content?id=ANYo1XCPqt4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.21,252.0,marketing blurb,fiction,Literature & Drama,0.01777934469282627,0.10346672683954239,0.01656755805015564,0.00186822353862226,0.6540986895561218,0.17314118146896362,0.033078230917453766
9780140431056,0140431055,Redburn,Herman Melville,Fiction,The hardships of life at sea and the realities of distant cities provide young Redburn with a startling introduction to the world,http://books.google.com/books/content?id=LH87V-JOBSEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.61,448.0,hardship life sea reality distant city provide young redburn startling introduction world,fiction,Literature & Drama,0.005780341569334269,0.0020416555926203728,0.8265756368637085,0.00527274701744318,0.01648862287402153,0.005231713876128197,0.13860918581485748
9780140433395,0140433392,The Birth of Tragedy,Friedrich Nietzsche,Literary Criticism,"Presents an argument for the necessity for art in life. This book is based on the author's enthusiasms for Greek tragedy, for the philosophy of Schopenhauer and for the music of Wagner. It outlines a distinction between two central forces: the Apolline, representing beauty and order, and the Dionysiac, a primal or ecstatic reaction to the sublime.",http://books.google.com/books/content?id=kJax-CzC3LoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,160.0,present argument necessity art life book based author enthusiasm greek tragedy philosophy schopenhauer music wagner outline distinction two central force apolline representing beauty order dionysiac primal ecstatic reaction sublime,nonfiction,Academic & Humanities,0.08249066025018692,0.09479307383298874,0.018261047080159187,0.4459332227706909,0.6661765575408936,0.02509247697889805,0.02966209687292576
9780140435191,0140435190,The Pursuit of the Well-beloved and the Well-beloved,Thomas Hardy,Fiction,Hardy's two versions of a strange story set in the weird landscape of Portland. The central figure is a man obsessed both with the search for his ideal woman and with sculpting the perfect figure of Aphrodite.,http://books.google.com/books/content?id=tLjGScN9eNAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.59,416.0,hardy two version strange story set weird landscape portland central figure man obsessed search ideal woman sculpting perfect figure aphrodite,fiction,Literature & Drama,0.022652260959148407,0.23279662430286407,0.19319666922092438,0.014644297771155834,0.6957207918167114,0.01026386022567749,0.30223965644836426
9780140436075,0140436073,The Law and the Lady,Wilkie Collins,Fiction,"Probably the first full-length novel with a woman detective as its heroine, The Law and the Lady (1875) is a fascinating example of Collins' later fiction. Valeria Valerie Woodville's first act as a married woman is to sign her name incorrectly in the marriage register; this slip is followed by a gradual disclosure of secrets about her husband's earlier life, each of which leads to another set of questions and enigmas. Developing many of the techniques at work in The Moonstone in bizarre and unexpected ways, and employing both Gothic and fantastic elements, The Law and the Lady adds a significant dimension to the history of the detective novel.",http://books.google.com/books/content?id=1JI_hFUZufUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.8,383.0,probably first fulllength novel woman detective heroine law lady fascinating example collins later fiction valeria valerie woodvilles first act married woman sign name incorrectly marriage register slip followed gradual disclosure secret husband earlier life lead another set question enigma developing many technique work moonstone bizarre unexpected way employing gothic fantastic element law lady add significant dimension history detective novel,fiction,Literature & Drama,0.01851758547127247,0.017757365480065346,0.04153094068169594,0.06395483016967773,0.8764193058013916,0.0055013434030115604,0.8321348428726196
9780140436143,0140436146,Martin Chuzzlewit,Charles Dickens,Fiction,"The greed of his family has led wealthy old Martin Chuzzlewit to become suspicious and misanthropic, leaving his grandson and namesake to make his own way in the world. And so young Martin sets out from the Wiltshire home of his supposed champion, the scheming architect Pecksniff, to seek his fortune in America. In depicting Martin�s journey � an experience that teaches him to question his inherited self-interest and egotism � Dickens created many vividly realized figures: the brutish lout Jonas Chuzzlewit, plotting to gain the family fortune; Martin�s optimistic manservant, Mark Tapley; gentle Tom Pinch; and the drunken and corrupt private nurse, Mrs Gamp. With its portrayal of greed, blackmail and murder, and its searing satire on America Dickens�s novel is a powerful and blackly comic story of hypocrisy and redemption.",http://books.google.com/books/content?id=LO3SzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.83,830.0,greed family led wealthy old martin chuzzlewit become suspicious misanthropic leaving grandson namesake make way world young martin set wiltshire home supposed champion scheming architect pecksniff seek fortune america depicting martin journey experience teach question inherited selfinterest egotism dickens created many vividly realized figure brutish lout jonas chuzzlewit plotting gain family fortune martin optimistic manservant mark tapley gentle tom pinch drunken corrupt private nurse mr gamp portrayal greed blackmail murder searing satire america dickens novel powerful blackly comic story hypocrisy redemption,fiction,Literature & Drama,0.3268056809902191,0.706813633441925,0.8146817088127136,0.032397184520959854,0.8517508506774902,0.025876455008983612,0.02665661834180355
9780140436587,0140436588,Ivanhoe,Walter Scott,Fiction,"Scott's classic historical romance, set in the twelfth-century England of Richard I, depicts the adventures of the heroic Wilfred of Ivanhoe in winning the hand of beautiful Lady Rowena.",http://books.google.com/books/content?id=IiOgdjKRM5oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.75,544.0,scott classic historical romance set twelfthcentury england richard depicts adventure heroic wilfred ivanhoe winning hand beautiful lady rowena,fiction,Literature & Drama,0.007017874158918858,0.009012839756906033,0.008822333998978138,0.757548987865448,0.19999627768993378,0.009387847036123276,0.008213883265852928
9780140437508,0140437509,Three Men in a Boat,Jerome Klapka Jerome,Fiction,"When J. the narrator, George, Harris and Montmorency the dog set off on their hilarious misadventures, they can hardly predict the troubles that lie ahead with tow-ropes, unreliable weather-forecasts, imaginary illnesses, butter pats and tins of pineapple chunks. Denounced as vulgar by the literary establishment, Three Men in a Boat nevertheless caught the spirit of the times. The expansion of education and the increase in office workers created a new mass readership, and Jerome's book was especially popular among the 'clerking classes' who longed to be 'free from that fretful haste, that vehement striving, that is every day becoming more and more the bane of nineteenth-century life.' So popular did it prove that Jerome reunited his heroes for a bicycle tour of Germany. Despite some sharp, and with hindsight, prophetic observations of the country, Three Men on the Bummel describes an equally picaresque journey constrained only 'by the necessity of getting back within a given time to the point from which one started'.",http://books.google.com/books/content?id=DUXWxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.09,400.0,j narrator george harris montmorency dog set hilarious misadventure hardly predict trouble lie ahead towrope unreliable weatherforecasts imaginary illness butter pat tin pineapple chunk denounced vulgar literary establishment three men boat nevertheless caught spirit time expansion education increase office worker created new mass readership jerome book especially popular among clerking class longed free fretful haste vehement striving every day becoming bane nineteenthcentury life popular prove jerome reunited hero bicycle tour germany despite sharp hindsight prophetic observation country three men bummel describes equally picaresque journey constrained necessity getting back within given time point one started,fiction,Literature & Drama,0.16281305253505707,0.9666835069656372,0.794829785823822,0.7038355469703674,0.8400467038154602,0.05602666363120079,0.3029899001121521
9780140437850,0140437851,A Journal of the Plague Year,Daniel Defoe,Fiction,"In 1665 the plague swept through London, claiming over 97,000 lives. Daniel Defoe was just five at the time of the plague, but he later called on his own memories, as well as his writing experience, to create this vivid chronicle of the epidemic and its victims. 'A Journal' (1722) follows Defoe's fictional narrator as he traces the devastating progress of the plague through the streets of London. Here we see a city transformed: some of its streets suspiciously empty, some - with crosses on their doors - overwhelmingly full of the sounds and smells of human suffering. And every living citizen he meets has a horrifying story that demands to be heard.",http://books.google.com/books/content?id=ANkRLiSUG24C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.53,289.0,plague swept london claiming life daniel defoe five time plague later called memory well writing experience create vivid chronicle epidemic victim journal follows defoe fictional narrator trace devastating progress plague street london see city transformed street suspiciously empty cross door overwhelmingly full sound smell human suffering every living citizen meet horrifying story demand heard,fiction,Literature & Drama,0.02099449373781681,0.6509129405021667,0.9761369824409485,0.008935865946114063,0.7657347321510315,0.13764820992946625,0.06186501681804657
9780140437911,0140437916,Saint Joan,George Bernard Shaw,Drama,"One of Shaw's most unusual and enduringly popular plays. With SAINT JOAN (1923) Shaw reached the height of his fame and Joan is one of his finest creations; forceful, vital, and rebelling against the values that surround her. The play distils Shaw's views on the subjects of politics, religion and creative evolution.",http://books.google.com/books/content?id=9S6eVEmCko4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,160.0,one shaw unusual enduringly popular play saint joan shaw reached height fame joan one finest creation forceful vital rebelling value surround play distils shaw view subject politics religion creative evolution,fiction,Literature & Drama,0.7113659381866455,0.9036725759506226,0.10754609853029251,0.4062487781047821,0.15912464261054993,0.031049491837620735,0.3056674599647522
9780140437973,0140437975,"Maggie, a Girl of the Streets, and Other Tales of New York",Stephen Crane,Fiction,Portrays the brutal effects of the poverty and loneliness of slum life.,http://books.google.com/books/content?id=TeOwd7KTsxgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.66,272.0,portrays brutal effect poverty loneliness slum life,fiction,Literature & Drama,0.20109936594963074,0.636077344417572,0.06202046573162079,0.0011355709284543991,0.016156790778040886,0.08146362006664276,0.0020467762369662523
9780140439052,0140439056,A Christmas Carol and Other Christmas Writings,Charles Dickens,Fiction,"After reading Christmas Carol, the notoriously reculsive Thomas Carlyle was ""seized with a perfect convulsion of hospitality"" and threw not one but two Christmas dinner parties. The impact of the story may not always have been so dramatic but, along with Dickens other Christmas writings, it has had a lasting and significant influence upon our ideas about the Christmas spirit, and about the season as a time for celebration, charity, and memory.",http://books.google.com/books/content?id=1vITxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.13,288.0,reading christmas carol notoriously reculsive thomas carlyle seized perfect convulsion hospitality threw one two christmas dinner party impact story may always dramatic along dickens christmas writing lasting significant influence upon idea christmas spirit season time celebration charity memory,fiction,Literature & Drama,0.017350470647215843,0.8482370376586914,0.06915488839149475,0.8721107244491577,0.09355021268129349,0.010662668384611607,0.01457630842924118
9780140440225,0140440224,The Canterbury Tales,Geoffrey Chaucer,Poetry,A retelling of the medieval poem about a group of travelers on a pilgrimage to Canterbury and the tales they tell each other,http://books.google.com/books/content?id=ab8tos14Ti0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.49,489.0,retelling medieval poem group traveler pilgrimage canterbury tale tell,fiction,Literature & Drama,0.01005581859499216,0.20396986603736877,0.031620271503925323,0.1322791427373886,0.5812614560127258,0.008175981231033802,0.03263745456933975
9780140440461,0140440461,"The Comedy of Dante Alighieri, the Florentine: Purgatory",Dante Alighieri,Poetry,"The most celebrated work of Dante is the Divine comedy--a vision of hell, purgatory and heaven that provides a strangely surrealistic view of medieval attitudes on religious dogma and the price of disobedience.",http://books.google.com/books/content?id=sQb_yAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,388.0,celebrated work dante divine comedya vision hell purgatory heaven provides strangely surrealistic view medieval attitude religious dogma price disobedience,fiction,Literature & Drama,0.011141297407448292,0.044859543442726135,0.6600720882415771,0.07770133763551712,0.0723765566945076,0.00934166181832552,0.12450747191905975
9780140440935,0140440933,Faust,Johann Goethe,Drama,"A brief analysis of the development, style, and protagonists of the play is included with Goethe's masterpiece about a troubled man who sells his soul to the devil.",http://books.google.com/books/content?id=IYSxmzIyouoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.73,288.0,brief analysis development style protagonist play included goethe masterpiece troubled man sell soul devil,fiction,Literature & Drama,0.004960139747709036,0.046492837369441986,0.03150563687086105,0.015445287339389324,0.3112800121307373,0.5834749937057495,0.006841061636805534
9780140441055,0140441050,The Divine Comedy & Paradise,Dante Alighieri,Poetry,"In Paradise, having plunged to the uttermost depths of Hell and climbed the Mount of Purgatory, Dante ascends to Heaven, continuing his soul's search for God, guided by his beloved Beatrice. As he progresses through the spheres of Paradise he grows in understanding, until he finally experiences divine love in the radiant presence of the deity. Examining eternal questions of faith, desire and enlightenment, Dante exercised all his learning and wit, wrath and tenderness in his creation of one of the greatest of all Christian allegories.",https://placehold.co/150x200?text=No+Cover,3.95,400.0,paradise plunged uttermost depth hell climbed mount purgatory dante ascends heaven continuing soul search god guided beloved beatrice progress sphere paradise grows understanding finally experience divine love radiant presence deity examining eternal question faith desire enlightenment dante exercised learning wit wrath tenderness creation one greatest christian allegory,fiction,Literature & Drama,0.9578360319137573,0.056265637278556824,0.5010530948638916,0.235670268535614,0.6857871413230896,0.23821383714675903,0.02284826710820198
9780140441123,0140441123,Prometheus Bound and Other Plays,Aeschylus;Philip Vellacott,Drama,"Aeschylus (525;456 BC) brought a new grandeur and epic sweep to the drama of classical Athens, raising it to the status of high art. In Prometheus Bound the defiant Titan Prometheus is brutally punished by Zeus for daring to improve the state of wretchedness and servitude in which mankind is kept. The Suppliants tells the story of the fifty daughters of Danaus who must flee to escape enforced marriages, while Seven Against Thebes shows the inexorable downfall of the last members of the cursed family of Oedipus. And The Persians, the only Greek tragedy to deal with events from recent Athenian history, depicts the aftermath of the defeat of Persia in the battle of Salamis, with a sympathetic portrayal of its disgraced King Xerxes. Philip Vellacott's evocative translation is accompanied by an introduction, with individual discussions of the plays, and their sources in history and mythology.",http://books.google.com/books/content?id=0gbclW98ougC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,160.0,aeschylus bc brought new grandeur epic sweep drama classical athens raising status high art prometheus bound defiant titan prometheus brutally punished zeus daring improve state wretchedness servitude mankind kept suppliant tell story fifty daughter danau must flee escape enforced marriage seven thebe show inexorable downfall last member cursed family oedipus persian greek tragedy deal event recent athenian history depicts aftermath defeat persia battle salami sympathetic portrayal disgraced king xerxes philip vellacotts evocative translation accompanied introduction individual discussion play source history mythology,fiction,Literature & Drama,0.7265229225158691,0.13450603187084198,0.0955987274646759,0.6096628904342651,0.48261943459510803,0.5681973695755005,0.12632796168327332
9780140441222,0140441220,"Iphigenia, Phaedra, Athaliah",Jean Racine,Drama,"Strongly influenced by Classical drama, Jean Racine (1639–99) broke away from the grandiose theatricality of baroque drama to create works of intense psychological realism, with characters manipulated by cruel and vengeful gods. Iphigenia depicts a princess’s absolute submission to her father’s will, despite his determination to sacrifice her to gain divine favour before going to war. Described by Voltaire as ‘the masterpiece of the human mind’, Phaedra shows a woman’s struggle to overcome her overwhelming passion for her stepson – an obsession that brings destruction to a noble family. And Athaliah portrays a ruthless pagan queen, who defies Jehovah in her desperate attempt to keep the throne of Jerusalem from its legitimate heir.",http://books.google.com/books/content?id=pNT4xgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.85,320.0,strongly influenced classical drama jean racine broke away grandiose theatricality baroque drama create work intense psychological realism character manipulated cruel vengeful god iphigenia depicts princess absolute submission father despite determination sacrifice gain divine favour going war described voltaire masterpiece human mind phaedra show woman struggle overcome overwhelming passion stepson obsession brings destruction noble family athaliah portrays ruthless pagan queen defies jehovah desperate attempt keep throne jerusalem legitimate heir,fiction,Literature & Drama,0.8552448749542236,0.8104386925697327,0.10391519963741302,0.008436597883701324,0.3219119906425476,0.04935460165143013,0.009669830091297626
9780140441529,0140441522,The Wasps,Aristophanes,Drama,"In 'The Wasps' an old-fashioned father and his loose-living son come to blows--and end up in court; elsewhere Aristophanes milks the clash of generations for all it is worth by sending up the purveyors of new ideas like Socrates and Euripides (the most controversial of the great tragedians). In 'The Poet and the Women' Euripides, accused of misogyny, gets a relative in drag to infiltrate an all-woman festival and find out what revenge is being plotted, with predictable bawdy results. In 'The Frogs, ' written in the darkest days of the Peloponnesian War, the god Dionysus descends to the Underworld to find a poet to bring back: does Athens in her hour of danger need the traditional wisdom of Aeschylus or the brilliant modern cleverness of Euripides? As the great debate proceeds, Aristophanes combines parody with slapstick and political discussion with pantomime high spirit, to produce a hilarious and unique masterpiece.",http://books.google.com/books/content?id=jInV9Bd_Z88C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.95,224.0,wasp oldfashioned father looseliving son come blowsand end court elsewhere aristophanes milk clash generation worth sending purveyor new idea like socrates euripides controversial great tragedian poet woman euripides accused misogyny get relative drag infiltrate allwoman festival find revenge plotted predictable bawdy result frog written darkest day peloponnesian war god dionysus descends underworld find poet bring back athens hour danger need traditional wisdom aeschylus brilliant modern cleverness euripides great debate proceeds aristophanes combine parody slapstick political discussion pantomime high spirit produce hilarious unique masterpiece,fiction,Literature & Drama,0.5744094848632812,0.39605051279067993,0.22149603068828583,0.4162472188472748,0.16519902646541595,0.20786045491695404,0.018477248027920723
9780140441734,0140441735,Rameau's Nephew / D'alembert's Dream,Denis Diderot,Fiction,"One of the key figures of the French Enlightenment, Denis Diderot was a passionate critic of conventional morality, society and religion. Among his greatest and most well-known works, these two dialogues are dazzling examples of his radical scientific and philosophical beliefs. In Rameau's Nephew, the eccentric and foolish nephew of the great composer Jean-Philippe Rameau meets Diderot by chance, and the two embark on a hilarious consideration of society, music, literature, politics, morality and philosophy. Its companion-piece, D'Alembert's Dream, outlines a material, atheistic view of the universe, expressed through the fevered dreams of Diderot's friend D'Alembert. Unpublished during his lifetime, both of these powerfully controversial works show Diderot to be one of the most advanced thinkers of his age, and serve as fascinating testament to the philosopher's wayward genius.",http://books.google.com/books/content?id=uMbVzAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.67,237.0,one key figure french enlightenment denis diderot passionate critic conventional morality society religion among greatest wellknown work two dialogue dazzling example radical scientific philosophical belief rameau nephew eccentric foolish nephew great composer jeanphilippe rameau meet diderot chance two embark hilarious consideration society music literature politics morality philosophy companionpiece dalemberts dream outline material atheistic view universe expressed fevered dream diderot friend dalembert unpublished lifetime powerfully controversial work show diderot one advanced thinker age serve fascinating testament philosopher wayward genius,nonfiction,Literature & Drama,0.46772584319114685,0.4849814772605896,0.13897964358329773,0.9180451035499573,0.7110776901245117,0.05613603815436363,0.15255263447761536
